parc,1,2,3,4,5,6
7Networks_LH_Cont_PFCl_7,33.172508239746094,50.09452819824219,61.588375091552734,56.58021926879883,59.58761215209961,49.82324981689453
7Networks_LH_Default_PFC_11,35.53535461425781,44.389610290527344,58.23017883300781,49.1593132019043,60.83220672607422,48.63584899902344
7Networks_LH_DorsAttn_Post_13,31.352789878845215,41.98448181152344,53.079633712768555,43.7946720123291,52.93505859375,46.97581481933594
7Networks_LH_DorsAttn_Post_3,35.890750885009766,50.789546966552734,56.86102803548177,48.956461588541664,55.672341664632164,51.809861501057945
7Networks_LH_DorsAttn_PrCv_1,37.91825485229492,56.9832649230957,68.44371795654297,64.20088958740234,66.32398986816406,63.9365234375
7Networks_LH_DorsAttn_PrCv_2,36.05490239461263,58.959171295166016,65.2063585917155,60.490196228027344,63.22372563680013,56.921146392822266
7Networks_LH_Limbic_OFC_5,37.47237014770508,48.93036727905273,64.24320220947266,54.16792678833008,62.07242050170898,59.52130355834961
7Networks_LH_SalVentAttn_FrOperIns_9,34.532711029052734,52.56756591796875,62.71548843383789,52.75853729248047,60.697776794433594,60.30978012084961
7Networks_LH_SomMot_32,32.031287829081215,38.88427416483561,52.105857849121094,46.86296768188477,56.286275227864586,51.47843233744303
7Networks_LH_SomMot_33,33.045539220174156,43.15667851765951,54.64674631754557,51.93258158365885,57.10987854003906,50.51037343343099
7Networks_LH_Vis_10,36.54121780395508,49.54838562011719,56.50583267211914,46.35498809814453,63.947654724121094,61.52842330932617
7Networks_LH_Vis_17,32.7062931060791,46.37458610534668,51.41360282897949,42.82876777648926,52.16897201538086,46.98452186584473
7Networks_LH_Vis_21,34.22026443481445,47.12688064575195,50.585411071777344,41.61963653564453,46.28313064575195,51.1929817199707
7Networks_LH_Vis_25,32.26347255706787,47.162038803100586,52.93906593322754,41.389469146728516,49.42657470703125,37.12186813354492
7Networks_LH_Vis_27,35.08075666427612,44.210015296936035,59.28576469421387,47.202128410339355,57.98979091644287,59.177207946777344
7Networks_LH_Vis_4,34.206064224243164,51.46328481038412,60.49258931477865,47.614847819010414,64.44982782999675,54.35800043741862
7Networks_LH_Vis_5,32.02293109893799,43.05423641204834,50.608778953552246,40.05355358123779,51.273179054260254,52.059837341308594
7Networks_LH_Vis_8,35.18422508239746,44.585941314697266,54.91139221191406,42.43696975708008,55.03506278991699,49.777706146240234
7Networks_RH_Cont_PFCl_3,35.01302719116211,44.91254425048828,57.844703674316406,49.71392822265625,61.3541145324707,61.42849159240723
7Networks_RH_Default_PFCdPFCm_5,33.424354553222656,45.00785827636719,58.72688674926758,45.925724029541016,64.69313049316406,56.550846099853516
7Networks_RH_DorsAttn_Post_1,36.82944679260254,48.08553123474121,59.15256690979004,49.27194023132324,59.78745079040527,55.16730880737305
7Networks_RH_DorsAttn_Post_12,30.4009952545166,45.500969886779785,57.23888397216797,48.6715669631958,60.17440986633301,58.34944820404053
7Networks_RH_DorsAttn_Post_15,32.49661191304525,45.34497578938802,57.141072591145836,46.730438232421875,57.35555903116862,51.98119608561198
7Networks_RH_DorsAttn_Post_7,35.14706039428711,48.30669021606445,56.83030700683594,48.45274353027344,54.71788787841797,49.51225662231445
7Networks_RH_Limbic_OFC_6,34.94598197937012,45.929595947265625,60.48044967651367,49.26177406311035,65.95725440979004,60.66936683654785
7Networks_RH_SalVentAttn_FrOperIns_8,36.20816230773926,48.381906509399414,58.97538185119629,52.11997890472412,59.64571952819824,56.00161361694336
7Networks_RH_Vis_1,36.31644494192941,50.7326409476144,57.15531376429966,48.58899416242327,62.74328013828823,58.85431344168527
7Networks_RH_Vis_13,33.300381660461426,48.988216400146484,50.02190017700195,41.02116394042969,48.666704177856445,51.68686866760254
7Networks_RH_Vis_15,33.04788780212402,45.71033314296177,46.950474330357146,41.23144095284598,45.9459593636649,50.402208600725444
7Networks_RH_Vis_16,33.552056630452476,47.927714029947914,56.17616271972656,45.699971516927086,55.79010009765625,51.848209381103516
7Networks_RH_Vis_18,30.67361068725586,42.271419525146484,50.19104194641113,37.72000694274902,50.80851364135742,47.73740196228027
7Networks_RH_Vis_21,28.14253807067871,40.88549041748047,48.99431482950846,39.34619140625,47.00383758544922,48.97123463948568
7Networks_RH_Vis_25,33.00484848022461,42.445804595947266,50.72775077819824,41.18094444274902,47.99520301818848,40.55499839782715
7Networks_RH_Vis_26,36.66309070587158,48.142069816589355,57.67858123779297,43.65030479431152,56.21305561065674,55.52421283721924
7Networks_RH_Vis_29,34.65201950073242,45.52724583943685,56.592718760172524,45.948960622151695,53.88975143432617,50.61384963989258
7Networks_RH_Vis_3,31.960351943969727,45.25305938720703,53.02534484863281,40.56584548950195,53.54716873168945,49.44566345214844
7Networks_RH_Vis_5,35.90857925415039,49.92111740112305,58.97162399291992,43.16138687133789,57.56626968383789,55.80718460083008
7Networks_RH_Vis_6,34.25575566291809,48.076372146606445,55.69517946243286,43.08045482635498,54.03665494918823,52.34215068817139
