parc,1,2,3,4,5,6
5,37.91825485229492,56.9832649230957,68.44371795654297,64.20088958740234,66.32398986816406,63.9365234375
15,36.05490239461263,58.959171295166016,65.2063585917155,60.490196228027344,63.22372563680013,56.921146392822266
34,39.59359868367513,50.210899353027344,66.18992614746094,55.46603647867838,62.3846689860026,59.73412831624349
56,33.172508239746094,50.09452819824219,61.588375091552734,56.58021926879883,59.58761215209961,49.82324981689453
95,37.99361038208008,48.22555160522461,61.79497146606445,53.96812057495117,62.02912521362305,59.634483337402344
134,34.22026443481445,47.12688064575195,50.585411071777344,41.61963653564453,46.28313064575195,51.1929817199707
158,34.03512477874756,48.45627403259277,55.57876205444336,44.88125038146973,61.0922908782959,57.152503967285156
160,37.213165283203125,45.154579162597656,50.377655029296875,39.376014709472656,47.237876892089844,50.86881637573242
185,34.6169677734375,49.023562622070315,54.68205795288086,46.505384063720705,54.27099380493164,49.87972564697266
187,35.18422508239746,44.585941314697266,54.91139221191406,42.43696975708008,55.03506278991699,49.777706146240234
190,35.54458045959473,53.51284599304199,63.41303825378418,49.718515396118164,67.55627822875977,55.14870834350586
191,30.292853037516277,42.354122161865234,50.68582026163737,40.27939987182617,52.618279774983726,52.456844329833984
255,31.352789878845215,41.98448181152344,53.079633712768555,43.7946720123291,52.93505859375,46.97581481933594
275,32.031287829081215,38.88427416483561,52.105857849121094,46.86296768188477,56.286275227864586,51.47843233744303
348,35.08075666427612,44.210015296936035,59.28576469421387,47.202128410339355,57.98979091644287,59.177207946777344
364,32.26347255706787,47.162038803100586,52.93906593322754,41.389469146728516,49.42657470703125,37.12186813354492
377,34.532711029052734,52.56756591796875,62.71548843383789,52.75853729248047,60.697776794433594,60.30978012084961
392,34.63278579711914,43.67091751098633,55.51525115966797,60.79365158081055,59.370540618896484,53.35034942626953
455,32.25191593170166,42.899559020996094,54.212493896484375,47.50204658508301,55.97954750061035,49.09038543701172
487,30.587444305419922,45.79358673095703,60.851261138916016,50.47340393066406,61.17897033691406,58.769649505615234
494,35.53535461425781,44.389610290527344,58.23017883300781,49.1593132019043,60.83220672607422,48.63584899902344
532,34.656490325927734,43.58409881591797,58.03742599487305,49.28125,62.33633804321289,59.10324478149414
542,35.369564056396484,46.240989685058594,57.651981353759766,50.1466064453125,60.371891021728516,63.75373840332031
583,36.17314783732096,46.57778294881185,58.09988021850586,51.44716008504232,58.033599853515625,53.47586441040039
603,34.602272033691406,47.67314529418945,62.70980453491211,48.69723129272461,69.2703857421875,60.9650764465332
639,33.300381660461426,48.988216400146484,50.02190017700195,41.02116394042969,48.666704177856445,51.68686866760254
649,30.51228141784668,44.60039520263672,44.9445915222168,36.921024322509766,40.77692413330078,47.941993713378906
651,34.07692337036133,43.295326232910156,49.96721267700195,39.82143020629883,47.337989807128906,43.21958541870117
654,34.38261032104492,45.77737045288086,55.35301971435547,46.79703140258789,52.44422149658203,52.54534149169922
658,34.78672409057617,45.402183532714844,57.212568283081055,45.524925231933594,54.61251640319824,49.64810371398926
660,31.93277359008789,41.596282958984375,51.48828887939453,42.54045867919922,48.65241622924805,37.890411376953125
664,36.12604808807373,48.853631019592285,58.596561431884766,43.59028720855713,57.287909507751465,54.501712799072266
668,32.02534929911295,48.788455963134766,54.7993049621582,43.08794403076172,54.14430618286133,52.1339111328125
676,32.685054779052734,44.714439392089844,53.02702713012695,40.16428756713867,52.116580963134766,47.14253234863281
677,36.46198654174805,46.5487060546875,54.10514831542969,38.52744674682617,53.498146057128906,54.50722885131836
678,37.73777770996094,50.060272216796875,62.04568862915039,49.628379821777344,61.471824645996094,61.02671813964844
680,39.76754379272461,51.2448616027832,61.536460876464844,46.281105041503906,57.76567077636719,59.420372009277344
684,33.989131927490234,48.458740234375,55.08843231201172,45.33333206176758,55.698570251464844,49.06035614013672
692,34.77280807495117,47.71329116821289,56.67182159423828,46.379119873046875,54.82942199707031,51.75609588623047
699,35.177991231282554,48.22248967488607,56.036529541015625,43.08448282877604,53.75061289469401,53.10396830240885
702,35.82490921020508,49.25640106201172,57.84193547566732,42.5240478515625,55.76273091634115,54.68421300252279
706,34.05251598358154,47.267024993896484,55.71990394592285,45.53292274475098,57.036643981933594,52.5861759185791
722,27.314252217610676,44.004783630371094,55.74087142944336,47.02852884928385,58.7026112874349,56.7261594136556
765,34.28776502609253,46.50611400604248,58.289034843444824,48.447999000549316,59.1641206741333,54.79072570800781
775,35.14706039428711,48.30669021606445,56.83030700683594,48.45274353027344,54.71788787841797,49.51225662231445
843,37.51421356201172,46.890071868896484,59.89067077636719,48.043880462646484,59.04878234863281,54.60792922973633
852,33.47048886617025,45.89532279968262,47.28478813171387,41.94984372456869,46.80746523539225,50.8122444152832
856,28.14253807067871,40.88549041748047,48.99431482950846,39.34619140625,47.00383758544922,48.97123463948568
857,30.67361068725586,42.271419525146484,50.19104194641113,37.72000694274902,50.80851364135742,47.73740196228027
859,36.49604949951172,49.898965454101564,57.40971145629883,49.19611282348633,62.89864501953125,59.52314453125
928,35.86743354797363,52.816829681396484,56.51931953430176,47.071197509765625,62.354867935180664,57.18223571777344
982,36.31320571899414,53.79427719116211,61.60188674926758,54.13843536376953,64.4820785522461,63.578861236572266
989,31.894229888916016,47.61111068725586,56.76823425292969,45.3874626159668,56.842308044433594,54.72817611694336
995,35.28969192504883,44.1860466003418,58.251094818115234,49.826316833496094,62.64412307739258,60.3736572265625
996,33.424354553222656,45.00785827636719,58.72688674926758,45.925724029541016,64.69313049316406,56.550846099853516
